,id,last_scraped,name,description,neighborhood_overview,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,city,price,amsterdam,athens,barcelona,berlin,dublin,lisbon,london,paris,rome,a few days or more,within a day,within a few hours,within an hour,Entire home/apt,Hotel room,Private room,Shared room,log_price,lat_long,attr_score,attr_scaled,Entire condo,Entire home,Entire loft,Entire rental unit,Entire serviced apartment,Private room in bed and breakfast,Private room in condo,Private room in home,Private room in rental unit,Room in boutique hotel,Room in hotel,other_prop,amenity_ Hair dryer,amenity_ Iron,amenity_ Dishes and silverware,amenity_ Cooking basics,amenity_ Refrigerator,amenity_ Smoke alarm,amenity_ Bed linens,amenity_ Microwave,amenity_ Carbon monoxide alarm,amenity_ Dedicated workspace,season,fall,spring,summer,winter,beds_perPerson
1552,41755373,2023-03-14,"Le Marais Studio w/ Intercom, nr. Seine River","Discover the best of Paris, with this studio Le Marais - Saint-Paul apartment. It’ll be easy to simply show up and start living in this contemporary Blueground furnished apartment with its fully-equipped kitchen, beautiful living room, and our dedicated, on-the-ground support. (ID #PAR1)<br /><br /><b>The space</b><br />Thoughtfully designed with bespoke finishes, modern furnishings, and a fully-equipped kitchen, you’ll enjoy that “I’m home” feeling with this Blueground apartment. Whether you’re lounging in your comfortable living room streaming the latest and greatest entertainment on the smart TV or premium wireless speaker, or getting some well-earned rest on the superior quality mattress with luxury linens, you’ll fall in love with everything this Le Marais - Saint-Paul apartment has to offer.  This apartment also offers in-apartment laundry.<br /><br />Amenities<br /><br />Building amenities unique to this studio include an on-site:<br /><br />  - Dryer<br />  - Washing machine<br","Straddling the 3rd and 4th arrondissements, the gay-friendly Marais is a hot spot for fashion week, art galleries and museums. Ideally situated in this design district, this furnished apartment allows you to indulge in the offerings at the Centre Pompidou, Musée du Carnavalet, Musée Picasso and the Institut Suédois. Not far from the Hôtel de Ville, Rue des Rosiers has no shortage of falafel spots. The food counters at the Marché des Enfants Rouges are the place to sample the world. A dozen coworking spaces have recently set up shop in the Marais, while also connected to the rest of Paris via metro lines 1, 3, 8 and 11.",2019-12-06,within an hour,100.0,95.0,0,1,1,48.85747609999999,2.354479099999935,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Pets allowed"", ""Bed linens"", ""Heating"", ""Refrigerator"", ""Lockbox"", ""Hot water"", ""Microwave"", ""Essentials"", ""Hair dryer"", ""Self check-in"", ""Washer \u2013\u00a0In unit"", ""Iron"", ""Smoke alarm"", ""Kitchen"", ""Shampoo"", ""Private entrance"", ""TV"", ""Hangers"", ""Long term stays allowed"", ""Dryer \u2013\u00a0In unit"", ""Wifi""]",1,0,0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0,447,0.03,paris,128.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4.852030263919617,"(48.85747609999999, 2.354479099999935)",7.560455555212801,20.96571295683673,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,spring,0,1,0,0,0.5
1553,2040244,2023-03-15,Loft with great view,"The loft, 50 sq. mt, is collocated between the two most colorful areas in Rome: Pigneto and San Lorenzo. A perfect place for a single or a couple who want visit Rome for pleasure or work. Available for long term rent.<br /><br /><b>The space</b><br />A fully equipped open space with a great view",,2013-12-04,within an hour,100.0,100.0,0,1,1,41.88971,12.5167,Entire loft,Entire home/apt,3,1.0,1.0,2.0,"[""Extra pillows and blankets"", ""Host greets you"", ""Hangers"", ""Wifi"", ""Elevator"", ""Cleaning products"", ""Coffee maker"", ""Essentials"", ""Dishes and silverware"", ""Washer"", ""Smoking allowed"", ""Long term stays allowed"", ""Free street parking"", ""Air conditioning"", ""Kitchen"", ""TV with standard cable"", ""Hair dryer"", ""Refrigerator"", ""Free parking on premises"", ""Private hot tub"", ""Bathtub"", ""Stove"", ""Heating"", ""Shampoo"", ""Oven"", ""Hot water"", ""Iron"", ""Pets allowed"", ""Bed linens"", ""Dedicated workspace"", ""Cooking basics"", ""Smoke alarm""]",273,17,0,4.59,4.74,4.66,4.82,4.85,4.41,4.69,1,1,2.87,rome,35.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3.555348061489413,"(41.88971, 12.5167)",6.049568161621419,16.7759083646651,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,spring,0,1,0,0,0.6666666666666666
1554,37764240,2023-03-15,Rosa's terrace Roma panoramic penthouse,"It is a super penthouse with two terraces overlooking Rome<br />Two fantastic terraces with direct access that force you to constantly look at the sky and the roofs of the city.<br />If you don't want to look at the city you can always look at the artistic objects that fill the house, the terraces and every corner left free.<br />The house has many ceramics,  and paintings. The location of the house is strategic 400 meters from the Trastevere district 20 minutes by bus to get to San Pietro<br />go to  @rosasterrace<br /><br /><b>The space</b><br />The super Penthouse  is a small apartment with direct access to two terraces with plants and flowers all year round. Inside the apartment there are antique furniture, artist ceramics, artist paintings and analogue photographs. It is equipped with all comforts.<br />Rosa Terrace is in a strategic position two tram stops from the Trastevere station, perfect for those coming directly from the airport.<br />Moreover it is practically in front of ",The place is near Trastevere<br />The penthouse is located opposite the hospital S. Camillo,2014-07-22,within a few hours,100.0,91.0,0,1,1,41.87118,12.45451,Entire condo,Entire home/apt,4,1.0,1.0,3.0,"[""Extra pillows and blankets"", ""Toaster"", ""Baking sheet"", ""Bidet"", ""Ethernet connection"", ""Hangers"", ""Central air conditioning"", ""Wifi"", ""Outdoor dining area"", ""Shower gel"", ""Stainless steel oven"", ""Coffee maker"", ""Drying rack for clothing"", ""TV"", ""Clothing storage: dresser and closet"", ""Essentials"", ""Dishes and silverware"", ""Private patio or balcony"", ""Long term stays allowed"", ""Dining table"", ""Free street parking"", ""Children\u2019s books and toys"", ""Kitchen"", ""Dishwasher"", ""BBQ grill: charcoal"", ""Hammock"", ""City skyline view"", ""Microwave"", ""Gas stove"", ""Blender"", ""Hair dryer"", ""Refrigerator"", ""Books and reading material"", ""Pack \u2019n play/Travel crib"", ""Record player"", ""Smoke alarm"", ""Wine glasses"", ""Free washer \u2013 In unit"", ""Room-darkening shades"", ""Freezer"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Barbecue utensils"", ""Outdoor shower"", ""Shampoo"", ""Children\u2019s dinnerware"", ""Portable fans"", ""Hot water"", ""Iron"", ""Bed linens"", ""Dedicated workspace"", ""Cooking basics"", ""Central heating""]",12,4,1,5.0,5.0,4.83,5.0,4.92,4.92,5.0,0,1,0.28,rome,101.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4.61512051684126,"(41.87118, 12.45451)",4.865073562341831,13.49121558576281,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,spring,0,1,0,0,0.75
1555,684643,2022-12-11,HABITACIÓN CÓMODA Y TRANQUILA,"EL APARTAMENTO TIENE 120 MTS, 3 HABITACIONES COMPLETAS, UN SALÓN COMEDOR MUY AMPLIO, UNA TERRAZA EXTERIOR, UNA COCINA OFFICE Y UN BAÑO COMPLETO.  ES MUY TRANQUILO Y SILENCIOSO, TIENE CALEFACCIÓN Y AIRE ACONDICIONADO, LAS HABITACIONES TIENEN PARQUET Y SON MUY COMPLETAS, LAS VENTANAS SON DE DOBLE ACRISTALAMIENTO, UN LUGAR TRANQUILO PARA TRABAJAR ESTUDIANDO O LEER UN LIBRO EN EL SOFÁ, EN GENERAL TODO EL APARTAMENTO ES MUY ACOGEDOR Y SON 3 HUÉSPEDES QUE PUEDEN INTERACTUAR, COMO UNA NUEVA FAMILIA.<br /><br /><b>The space</b><br />LA HABITACIÓN ESTÁ PENSADA PARA EL DESCANSO YA SEAN PARA ESTANCIA CORTA O LARGA. ES MUY CÓMODA Y COMPLETA, CAMA INDIVIDUAL CON MESITA DE NOCHE, ARMARIO PARA COLGAR Y GUARDAR LA ROPA, ESCRITORIO CON SILLA GIRATORIA, UNA VENTANA DE PVC DOBLE ACRISTALAMIETO DE ESTILO INGLÉS, PUERTA DE MADERA LACADA Y EL SUELO DE PARQUET.<br /><br /><b>Guest access</b><br />CADA HUESPED TIENE UNA HABITACIÓN DONDE NO PUEDE ACCEDER NADIE, LA HABITACIÓN ES INDIVIDUAL, EL RESTO DEL PISO SE","EL BARRIO ES EL LÍMITE DEL CENTRO IZQUIERDO, Y COLINDA CON EL BARRIO RESIDENCIAL DE LES CORTS Y A 4 CALLES EL BARRIO DE SARRIÁ. ES MUY TRANQUILO Y HAY TODO TIPO DE TIENDAS, SÚPER MERCADOS, FARMACIAS, CINES, RESTAURANTES, CAFETERÍAS, ETC.",2012-08-18,within an hour,100.0,70.0,0,1,0,41.38528,2.147,Private room in rental unit,Private room,4,1.0,1.0,1.0,"[""Essentials"", ""Hot water kettle"", ""Drying rack for clothing"", ""Dishwasher"", ""Clothing storage: closet"", ""Toaster"", ""Oven"", ""Room-darkening shades"", ""Dedicated workspace"", ""Paid parking garage off premises"", ""Bed linens"", ""Electric stove"", ""Host greets you"", ""Portable air conditioning"", ""Freezer"", ""Luggage dropoff allowed"", ""Elevator"", ""Free dryer \u2013 In unit"", ""Extra pillows and blankets"", ""Security cameras on property"", ""Dining table"", ""Refrigerator"", ""Microwave"", ""Bathtub"", ""Hangers"", ""Dishes and silverware"", ""Kitchen"", ""Hot water"", ""Radiant heating"", ""Coffee maker"", ""Free washer \u2013 In unit"", ""Wifi"", ""Bidet"", ""Cooking basics""]",3,1,1,5.0,5.0,5.0,4.67,5.0,5.0,5.0,0,2,0.08,barcelona,19.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.9444389791664403,"(41.38528, 2.147)",7.095054297377213,19.675120199525423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,winter,0,0,0,1,0.25
1556,786872186293338078,2023-03-16,Cosy double room in Maryland/Stratford,"Cosy double bed upstairs, one other sharer, occasionally two in the household.<br /><br />Walking distance to Stratford City, westfields and shopping centre. And other amenities.<br /><br />Easily commutable with 24hours bus service.<br /><br />Nearest stations <br />Maryland 7mins walk<br />Stratford 15mins walk<br />Leyton 10mins by bus <br />Leytonstone 15mins by bus",,2017-10-29,within a few hours,100.0,94.0,0,1,1,51.5506244571593,0.0069340039741753,Private room in home,Private room,2,1.0,1.0,2.0,"[""Hangers"", ""Lock on bedroom door"", ""Bed linens"", ""Wifi"", ""Dishes and silverware"", ""Paid parking on premises"", ""Shower gel"", ""Cleaning products"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Iron"", ""Hair dryer"", ""Kitchen"", ""Portable heater"", ""Hot water"", ""Clothing storage: dresser and closet"", ""Shampoo"", ""Body soap"", ""Cooking basics"", ""Essentials"", ""Baby bath""]",4,4,3,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0,3,1.6,london,50.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3.912023005428146,"(51.5506244571593, 0.0069340039741753)",1.6652968790192346,4.617993730465178,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,spring,0,1,0,0,1.0
1557,31954031,2022-09-14,Living Bairro Alto II,"Beautiful and charming 1 bedroom apartment in the heart of Bairro Alto.<br /><br /><b>Other things to note</b><br />Uma caução de 250 euros poderá ser cobrada no ato do check-in e devolvido no check-out caso o apartamento não tenha nada danificado. <br /><br />Festas, convívios e aniversários são extremamente proibidos. <br /><br />É proibido fumar no apartamento. <br /><br />No apartamento apenas poderão permanecer os hóspedes registados no check-in. Não são permitidas visitas. Jantares de grupo, aniversários, ou outro tipo de evento não são permitidos pelo condomínio. Existe um período de silêncio no edifício a partir das 22h. <br />----------------------------------------------------------------<br />A security deposit of 250 euros can be charged at check-in and returned at check-out if the apartment is undamaged.<br /><br />Parties, gatherings and birthdays are extremely prohibited.<br /><br />Smoking is prohibited in the apartment.<br /><br />Only registered guests can stay in the",,2013-01-27,within an hour,97.0,96.0,0,1,1,38.71314,-9.14519,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Shampoo"", ""Fire extinguisher"", ""Paid parking on premises"", ""Pack \u2019n play/Travel crib"", ""Air conditioning"", ""Oven"", ""Long term stays allowed"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Iron"", ""First aid kit"", ""Hair dryer"", ""Dishes and silverware"", ""TV with standard cable"", ""Smoke alarm"", ""Host greets you"", ""Cable TV"", ""Coffee maker"", ""Hangers"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Refrigerator"", ""Heating"", ""Essentials"", ""Stove"", ""Microwave""]",189,60,5,4.5,4.61,4.61,4.69,4.69,4.66,4.53,1,23,4.35,lisbon,149.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,5.003946305945459,"(38.71314, -9.14519)",5.337390645232512,14.800986447079348,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,fall,1,0,0,0,0.25
1558,43710894,2022-09-14,LX51 | Studio | Lisbon center,"The LX51 is located in the City Center, next to Marquês de Pombal and Avenida da Liberdade. The Studios have air conditioning, a modern kitchenette, dining table, bedroom with double bed and bathroom. An extra bed can be placed for a third person. Guests have access to the Pateo Lounge and the Welcome area with Grab&Bistro area. Daily cleaning and breakfast is provided.<br /><br /><b>The space</b><br />The Studios stand out for their natural light and their modern atmosphere. They are equipped with air conditioning, Smart TV with 120 channels, a bedroom with a double bed, a modern kitchenette where you can prepare your meals, an area with a dining table and a private bathroom. On request, an extra bed can be placed for a third person.<br />Guests are provided with access to an app, with information and recommendations about the city.<br /><br />All Studios include Wi-Fi, bed linen and towels, daily cleaning and toiletries. The kitchenette is fully equipped so that you can enjoy your st","A few meters from Marquês de Pombal and Avenida da Liberdade, in a few minutes you reach Bairro Alto and Príncipe Real, an area known for its bars and restaurants. In the surroundings you will find restaurants with all the cuisines in the world, bars, supermarkets, several shopping centers, and El Corte Inglés, as well as cafes and other services.",2013-02-10,within an hour,100.0,100.0,0,1,1,38.72803,-9.1448,Room in hotel,Private room,3,1.0,1.0,1.0,"[""Shampoo"", ""Fire extinguisher"", ""Air conditioning"", ""Crib"", ""Long term stays allowed"", ""Shower gel"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Iron"", ""First aid kit"", ""Hair dryer"", ""Smoke alarm"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Cooking basics"", ""Breakfast"", ""Lock on bedroom door"", ""TV"", ""Heating"", ""Essentials""]",29,21,0,4.83,4.86,4.93,4.76,4.86,4.69,4.69,1,21,1.11,lisbon,173.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,5.153291594497779,"(38.72803, -9.1448)",5.3264288989362365,14.770588698600433,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,fall,1,0,0,0,0.3333333333333333
1559,2077663,2023-03-14,Studio agréable dans le 12 ème,"<b>The space</b><br />Idéal pour jeune couple ou entre amis. Équipé, propre et calme, son atmosphère vous séduira, sa localisation également.<br /><br />Ecran LCD, TNT, Wifi, Cuisine équipée, Xbox 360, Placards intégrés, Bouilloire, Cafetière à dosette, Plaques à grillades.<br /><br />Le quartier est très agréable, beaucoup de commerces de proximité, métro très proche, bien fréquenté, situation géographique sympa.<br /><br />Métro, ligne 8, arrêt Michel Bizot ou Porte Dorée",,2013-12-02,within an hour,100.0,99.0,0,1,0,48.83907,2.40443,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Heating"", ""TV"", ""Wifi"", ""Smoking allowed"", ""Kitchen"", ""Elevator""]",1,0,0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,0,1,0.01,paris,60.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4.0943445622221,"(48.83907, 2.40443)",2.5773679616072,7.147235569680299,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spring,0,1,0,0,0.5
1560,38891488,2023-06-25,Rental unit in Athina · ★4.94 · 1 bedroom · 3 beds · 1 bath,"Diamond Garden Home will give you a really unique experience at your short stay in Athens! It is a rustic, fairytale and luxurious indoor space with a paradise big private garden for you! Almost everything inside and outside is handcrafted with love by the owner. And all this, while the house is situated in a safe and high-quality area, only 15 minutes away from Athens center and 20 minutes from Acropolis (both walking and subway).<br /><br /><b>The space</b><br />The minute you will cross the door of Diamond Garden Home, you will feel like in a fairytale! Prepare a meal in the unique vintage kitchen, fully equipped with everything you need. Wake up in the colorful bedroom with an impressive view of the garden from your window. Feel at home in the luxurious bathroom. If you are 3 or 4 guests, enjoy also the charming and comfortable bunk beds. Relax in the stylish and warm living and dining room. And of course, enjoy to the fullest your private paradise garden, which will give you beaut","Our area belongs to the city of Athens, but at the same time, it looks like a suburb, as it is a quiet and safe residential area with a lot of green and buildings separated one from the other. We are 800 meters away from metro station PANORMOU (check that station on the map), where you can find a lot of amusement centers. We are 200 meters away from a small supermarket, open 24 hours every day. <br /><br />From the main avenue called Kifissias towards our building, you walk 260 meters. During that walking, the road inclines 15 meters. This is the only uphill you will meet while coming from the metro station. See one of our last photos to get the image. <br /><br />The neighborhood is located in a strategic spot, since you can reach almost all important places of Attiki, in approximately 30 minutes or less: 30 min to the Airport by metro or car, 30 min to the Beach by car, 20-30 min to Northern Suburbs by bus, 5 min to Athens Historical Center by metro (totally 15 min from the house).",2015-03-25,within an hour,100.0,99.0,1,1,1,37.99916,23.7661,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,"[""Coffee maker"", ""Hot water"", ""Dedicated workspace"", ""Bed linens"", ""Elevator"", ""Baby bath - always at the listing"", ""Hangers"", ""Central heating"", ""Heating - split type ductless system"", ""Dining table"", ""Extra pillows and blankets"", ""Self check-in"", ""Private patio or balcony"", ""Dafnis shampoo"", ""Refrigerator"", ""32\"" HDTV with Netflix"", ""Lockbox"", ""Baking sheet"", ""Safe"", ""Room-darkening shades"", ""Essentials"", ""Wifi"", ""Cooking basics"", ""Oven"", ""Outdoor furniture"", ""Shower gel"", ""Wine glasses"", ""Outdoor dining area"", ""Clothing storage: wardrobe"", ""Dishes and silverware"", ""Blender"", ""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Dafnis body soap"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Freezer"", ""Garden view"", ""Iron"", ""Fire extinguisher"", ""AC - split type ductless system"", ""Drying rack for clothing"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Electric stove"", ""Folding or convertible high chair - available upon request"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Carbon monoxide alarm""]",179,41,1,4.94,4.91,4.93,4.96,4.92,4.83,4.91,1,15,4.0,athens,61.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.110873864173311,"(37.99916, 23.7661)",4.462863583965169,12.3758570080371,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,summer,0,0,1,0,0.75
1561,604993125294815055,2022-12-16,Kochab Sintra - Cozinha Velha by Lovelystay,"Located in Magoito, a village on the coast of Sintra, 1.6 km from the Magoito beach, where green meets blue sea, ""Kochab Sintra"" is a place to disconnect, but meet yourself, to enjoy nature and fresh air, renew your energies and experience a unique and memorable experience, with all the convenience and comfort you need. <br />The property is composed of 3 independent houses, each one with a decoration full of history and with unique and special details, a fantastic infinity pool framed by the nature of Sintra mountains, and where you have free private parking inside the property.<br />Its proximity to Lisbon, the beautiful town of Cascais and close to Sintra (Unesco World Heritage), allows for a quick visit or a longer walk to enjoy the peace and tranquility of the place.<br /><br /><b>The space</b><br />Kochab Sintra provides accommodation with free Wi-Fi and free private parking. Each apartment can accommodate 2 people, offers a living area with flat-screen TV, private bathroom and a","The property is located in Magoito, a village on the coast of Sintra. Sintra is one of those places full of magic and mystery where nature and man combined in such a perfect symbiosis, that UNESCO classified it as a World Heritage. We can find in the village of Sintra testimonies from practically all periods of Portuguese history and you will see the largest number of castles and palaces in one region, many of them looking like they came out of fairy tales.<br />Other than that, the local views are breathtaking.<br />Its proximity to Lisbon, the beautiful town of Cascais and close to Sintra (Unesco World Heritage), allows for a quick visit or a longer walk to enjoy the peace and tranquility of the place.<br /><br />Among the various local attractions, the main tourist attractions of Sintra are:<br />- Palácio da Pena<br />- Castelo dos Mouros<br />- Quinta da Regaleira<br />- Palácio de Seteais<br />- Palácio de Monserrate",2022-04-14,within an hour,70.0,95.0,0,1,1,38.86484,-9.42949,other_prop,Entire home/apt,2,1.0,1.0,1.0,"[""Hangers"", ""Pool"", ""Hot water kettle"", ""Free parking on premises"", ""Air conditioning"", ""TV with standard cable"", ""Kitchen"", ""Cooking basics"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Lockbox"", ""Long term stays allowed"", ""Hot water"", ""Self check-in"", ""Shampoo"", ""Fire extinguisher"", ""Wifi"", ""Refrigerator"", ""Microwave"", ""First aid kit""]",11,11,0,4.36,4.91,4.45,4.91,4.91,4.36,4.45,0,2,1.56,lisbon,51.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3.9318256327243257,"(38.86484, -9.42949)",0.6244513578389211,1.731650669506417,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,winter,0,0,0,1,0.5
1562,50080271,2023-06-10,Rental unit in Greater London · ★4.45 · 1 bedroom · 3 beds · 1 private bath,"The Seven Dials Hotel is located in the heart of Covent Garden. <br /><br />Restaurants, theatres and Londons business hub is a stones throw away making our location ideal for those staying for business or pleasure.   <br /><br />All rooms are en suite and wifi is included in the price.   <br /><br />We have a 24 hour reception and a lift to all floors",,2016-05-26,within an hour,100.0,100.0,0,1,1,51.51564,-0.12553,Private room in rental unit,Private room,4,1.0,1.0,3.0,"[""TV"", ""Self check-in"", ""Wifi"", ""Building staff"", ""Dedicated workspace"", ""Heating"", ""First aid kit"", ""Fire extinguisher"", ""Essentials"", ""Hair dryer""]",11,0,0,4.45,4.55,4.45,4.55,4.64,5.0,4.64,1,106,0.46,london,200.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5.298317366548036,"(51.51564, -0.12553)",7.9163204787440336,21.952553205241905,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,summer,0,0,1,0,0.75
1563,5911505,2022-09-14,B&B Casalinho de Santo António-Quarto twin,"Quarto duplo com 2 camas individuais, com casa de banho privada<br /><br /><b>The space</b><br />A casa de hóspedes Casalinho de Santo António é uma casa de campo espaçosa com um jardim agradável e grande. Todos os quartos têm casa de banho privativa, bem como aquecimento central. <br />A localização é um convite a todos aqueles que apreciam e apreciam a serenidade, beleza e mistério associados a Sintra e as suas colinas circundantes. <br />Mesmo os mais exigentes amantes da praia e surfistas vão descobrir que a área cumpre todos os seus desejos. <br />A casa é de arquitectura típica portuguesa. <br />Fica a cerca de 35 Km de Lisboa e apenas a 500 m (cerca de 5 min.) Da Praia (Praia) Grande, Adraga e Maçãs. <br />A aldeia mais próxima, Colares fica a 2 km de distância. Aqui você pode encontrar um centro de saúde, farmácia e outras pequenas lojas. <br />Existe uma vasta gama de actividades e locais públicos nas proximidades (7 a 10 km de distância).<br /><br />- Golfe em Penha Longa; <b",,2012-03-22,within an hour,100.0,0.0,0,1,1,38.81998,-9.46888,Private room in bed and breakfast,Private room,2,1.0,1.0,2.0,"[""Shampoo"", ""Fire extinguisher"", ""Free parking on premises"", ""Indoor fireplace"", ""Smoke alarm"", ""Wifi"", ""Breakfast"", ""Heating"", ""Essentials"", ""Long term stays allowed""]",5,0,0,4.6,5.0,5.0,5.0,5.0,4.8,4.8,0,4,0.06,lisbon,70.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4.248495242049359,"(38.81998, -9.46888)",0.5878812219707643,1.6302389270783233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,fall,1,0,0,0,1.0
1564,5027842,2022-12-05,Light and spacious two storey apt,"A very nice, light and spacious two storey apartment (115 sqm) at a canal house in the very hip and happening Westerpark neighbourhood, within a five minutes walk from the canals of Amsterdam, the Jordaan and the Westerpark.<br /><br /><b>The space</b><br />Very light and spacious appartment with a balcony and a roof terrace. It has a very large living room and open kitchen on the third floor. Also a guest room with a double bed. On the fourth floor it has a master bedroom, a childrens bedroom with one normal sized high sleeper bed and a 140cm toddler bed. And of course a bathroom.<br /><br /><b>Guest access</b><br />Our guests have acces to the whole appartment.<br /><br /><b>License number</b><br />0363 6778 3ACD 0110 8D10","Westerpark is the coolest area in Amsterdam! Very close to the city centre (the Jordaan). At the same time this area is very green with a very big park within 2 minutes walk and lots of cafés and restaurants and two supermarkets. At the Westergasfabriek (former gasworks) there are many cultural activities, galeries, restaurants, coffeebars, a jazz club etc.",2014-02-20,within an hour,100.0,99.0,0,1,1,52.38442,4.8766,Entire rental unit,Entire home/apt,4,1.0,3.0,3.0,"[""Smoke alarm"", ""Babysitter recommendations"", ""Fire extinguisher"", ""Children\u2019s books and toys"", ""Baby safety gates"", ""Luggage dropoff allowed"", ""Paid parking off premises"", ""Heating"", ""Wifi"", ""Washer"", ""Hot tub"", ""Essentials"", ""First aid kit"", ""Carbon monoxide alarm"", ""Dryer"", ""Shampoo"", ""Hot water"", ""Outlet covers"", ""Hangers"", ""Kitchen"", ""Indoor fireplace"", ""Iron"", ""High chair"", ""TV with standard cable""]",15,0,0,4.87,4.93,4.73,4.93,4.93,4.8,4.67,0,1,0.17,amsterdam,175.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.1647859739235145,"(52.38442, 4.8766)",9.697004702155546,26.89052473647759,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,winter,0,0,0,1,0.75
